DateTime,AddedIPs,RemovedIPs
1627964636,256,256
1627972203,256,256
1628009403,2304,15616
1628039587,1280,1280
1628095803,3840,8960
1628098215,1024,1024
1628101214,256,256
1628106003,256,256
1628111103,256,256
1628124002,256,256
1628138598,256,256
1628145002,256,256
1628175622,0,1024
1628183736,0,4864
1628211492,1024,1024
1628236503,0,1024
1628270410,9216,12800
1628302803,1280,1280
1628320203,256,256
1628355003,0,5376
1628356213,1792,1792
1628365227,256,256
1628367181,256,256
1628375280,256,256
1628444782,1024,3584
1628473391,1024,1024
1628527803,0,6144
1628558473,25856,768
1628614203,0,4864
1628645103,1024,1024
1628700603,7168,16384
1628730791,2048,2048
1628787003,0,6656
1628816285,1280,1280
1628873404,0,13056
1628883778,1024,1024
1628887379,256,256
1628891882,768,768
1628900706,512,512
1628959803,0,2304
1628974685,1280,1280
1629046203,7168,0
1629075490,1280,1280
1629092597,256,256
1629132603,1024,8960
1629158701,65792,0
1629161886,768,768
1629200553,655872,0
1629219004,256,6656
1629245587,1024,1024
1629305403,9216,5120
1629336368,1536,1536
1629391803,0,6400
1629422852,1024,1024
1629478203,0,10752
1629492151,768,768
1629495781,256,256
1629499382,256,256
1629507487,512,512
1629564603,0,14848
1629565329,12288,0
1629593891,1536,1536
1629631652,57344,0
1629651003,3072,0
1629679384,1280,1280
1629737403,0,6144
1629770288,768,768
1629775651,256,256
1629783793,256,256
1629807931,256,256
1629823803,0,14848
1629853084,1280,1280
1629872850,0,1024
1629910203,428032,12032
1629926003,0,1024
1629942178,1280,1280
1629987185,256,256
1629996604,0,7936
1630003375,1536,1536
1630039350,256,256
1630043890,256,256
1630047493,256,256
1630060050,256,256
1630068199,256,256
1630079904,0,16384
1630109701,0,256
1630113187,1280,1280
1630126203,0,15872
1630202286,1536,1536
1630287749,1024,1024
1630371482,768,768
1630385403,0,5120
1630460549,1024,1024
1630471803,0,8192
1630521748,1024,1024
1630524475,512,512
1630527175,256,256
1630537073,256,256
1630558203,1280,6400
1630603821,1536,1536
1630632449,2048,2048
1630640549,256,256
1630644603,256,7168
1630669348,0,1024
1630677501,2304,2304
1630718666,1024,1024
1630722507,256,256
1630731003,0,12288
1630804379,768,768
1630867348,0,1024
1630892547,256,256
1630896148,256,256
1630903803,512,0
1630982547,256,256
1630990203,0,10752
1631051875,512,512
1631119803,3584,16640
1631138275,512,512
1631155346,256,256
1631206203,0,5632
1631238146,1024,1024
1631292603,7424,11264
1631321879,512,512
1631330847,256,256
1631379003,1280,3328
1631397468,512,512
1631406558,256,256
1631465408,2048,512
1631471458,512,512
1631551804,0,4352
1631577911,0,4096
1631580146,768,768
1631638203,1280,16128
1631669245,512,512
1631724603,2560,12800
1631727771,256,3072
1631811003,0,13056
1631842118,512,512
1631897404,0,8448
1631905107,0,4096
1631908487,8192,0
1631926678,768,768
1631952788,11776,0
